연도,분기,가해운전자 차종,건수,비율,중대사고비율
2020,2,특수,7,0.22457491177414182,28.57142857142857
2020,2,화물,353,11.324991979467438,26.628895184135974
2020,3,개인형이동수단(PM),14,0.42004200420042004,35.714285714285715
2020,3,건설기계,32,0.9600960096009602,28.125
2020,3,사륜오토바이(ATV),1,0.030003000300030006,0.0
2020,3,승용,2345,70.35703570357036,23.66737739872068
2020,3,승합,90,2.7002700270027002,23.333333333333332
2020,3,원동기,61,1.8301830183018304,26.229508196721312
2020,3,이륜,348,10.441044104410441,25.0
2020,3,자전거,87,2.6102610261026102,21.839080459770116
2020,3,특수,7,0.21002100210021002,14.285714285714285
2020,3,화물,348,10.441044104410441,28.160919540229884
2020,4,개인형이동수단(PM),17,0.5258274048871018,29.411764705882355
2020,4,건설기계,51,1.5774822146613052,29.411764705882355
2020,4,농기계,1,0.03093102381688834,0.0
2020,4,사륜오토바이(ATV),2,0.06186204763377668,50.0
2020,4,승용,2192,67.80080420661923,22.445255474452555
2020,4,승합,93,2.8765852149706155,20.43010752688172
2020,4,원동기,44,1.3609650479430868,20.454545454545457
2020,4,이륜,349,10.79492731209403,24.92836676217765
2020,4,자전거,105,3.2477575007732753,31.428571428571427
2020,4,특수,13,0.40210330961954843,7.6923076923076925
2020,4,화물,366,11.320754716981133,24.59016393442623
2021,1,개인형이동수단(PM),14,0.5050505050505051,35.714285714285715
2021,1,건설기계,43,1.5512265512265513,18.6046511627907
2021,1,사륜오토바이(ATV),1,0.03607503607503607,100.0
2021,1,승용,1927,69.51659451659452,23.19667877529839
2021,1,승합,70,2.525252525252525,31.428571428571427
2021,1,원동기,44,1.5873015873015872,31.818181818181817
2021,1,이륜,281,10.137085137085137,30.2491103202847
2021,1,자전거,62,2.236652236652237,25.806451612903224
2021,1,특수,7,0.25252525252525254,28.57142857142857
2021,1,화물,323,11.652236652236653,28.482972136222912
2021,2,개인형이동수단(PM),34,1.1397921555481059,17.647058823529413
2021,2,건설기계,47,1.5755950385517934,36.17021276595745
2021,2,농기계,4,0.1340931947703654,25.0
2021,2,사륜오토바이(ATV),1,0.03352329869259135,0.0
2021,2,승용,2020,67.71706335903453,21.73267326732673
2021,2,승합,82,2.748910492792491,21.951219512195124
2021,2,원동기,22,0.7375125712370098,36.36363636363637
2021,2,이륜,288,9.65471002346631,29.166666666666668
2021,2,자전거,129,4.324505531344284,27.906976744186046
2021,2,특수,12,0.4022795843110962,33.33333333333333
2021,2,화물,344,11.532014750251426,27.03488372093023
2021,3,개인형이동수단(PM),29,1.013986013986014,41.37931034482759
2021,3,건설기계,35,1.2237762237762237,31.428571428571427
2021,3,농기계,2,0.06993006993006994,0.0
2021,3,사륜오토바이(ATV),1,0.03496503496503497,0.0
2021,3,승용,1945,68.00699300699301,20.154241645244216
2021,3,승합,88,3.076923076923077,19.318181818181817
2021,3,원동기,16,0.5594405594405595,31.25
2021,3,이륜,310,10.839160839160838,26.451612903225808
2021,3,자전거,95,3.3216783216783217,21.052631578947366
2021,3,특수,19,0.6643356643356644,10.526315789473683
2021,3,화물,320,11.188811188811188,25.0
2021,4,개인형이동수단(PM),14,0.46496180670873466,28.57142857142857
2021,4,건설기계,46,1.5277316506144138,15.217391304347828
2021,4,농기계,2,0.06642311524410495,0.0
2021,4,승용,2107,69.97675190966456,20.550545799715238
2021,4,승합,100,3.3211557622052474,35.0
2021,4,원동기,29,0.9631351710395218,27.586206896551722
2021,4,이륜,271,9.00033211557622,30.25830258302583
2021,4,자전거,88,2.9226170707406176,29.545454545454547
2021,4,특수,6,0.19926934573231483,66.66666666666666
2021,4,화물,348,11.55762205247426,28.448275862068968
2022,1,개인형이동수단(PM),19,0.8289703315881327,10.526315789473683
2022,1,건설기계,32,1.3961605584642234,21.875
2022,1,사륜오토바이(ATV),1,0.04363001745200698,0.0
2022,1,승용,1565,68.28097731239092,21.98083067092652
2022,1,승합,84,3.664921465968586,35.714285714285715
2022,1,원동기,24,1.0471204188481675,20.833333333333336
2022,1,이륜,245,10.68935427574171,29.795918367346943
2022,1,자전거,62,2.7050610820244327,25.806451612903224
2022,1,특수,8,0.34904013961605584,50.0
2022,1,화물,252,10.99476439790576,23.41269841269841
2022,2,개인형이동수단(PM),49,1.7468805704099821,26.53061224489796
2022,2,건설기계,44,1.5686274509803921,29.545454545454547
2022,2,승용,1947,69.41176470588235,21.982537236774526
2022,2,승합,86,3.0659536541889483,20.930232558139537
2022,2,원동기,27,0.9625668449197862,29.629629629629626
2022,2,이륜,236,8.41354723707665,30.93220338983051
2022,2,자전거,120,4.27807486631016,31.666666666666664
2022,2,특수,10,0.35650623885918004,30.0
2022,2,화물,286,10.196078431372548,24.125874125874127
2022,3,개인형이동수단(PM),42,1.5601783060921248,30.952380952380953
2022,3,건설기계,43,1.5973254086181277,20.930232558139537
2022,3,농기계,1,0.03714710252600297,0.0
2022,3,사륜오토바이(ATV),4,0.1485884101040119,50.0
2022,3,승용,1880,69.83655274888558,21.436170212765955
2022,3,승합,88,3.268945022288262,20.454545454545457
2022,3,원동기,26,0.9658246656760773,34.61538461538461
2022,3,이륜,223,8.283803863298662,24.663677130044842
2022,3,자전거,104,3.863298662704309,27.884615384615387
2022,3,특수,8,0.2971768202080238,37.5
2022,3,화물,273,10.14115898959881,19.413919413919416
2022,4,개인형이동수단(PM),27,0.9594882729211088,18.51851851851852
2022,4,건설기계,21,0.7462686567164178,9.523809523809524
2022,4,사륜오토바이(ATV),1,0.03553660270078181,0.0
2022,4,승용,2007,71.32196162046908,21.026407573492776
2022,4,승합,98,3.482587064676617,37.755102040816325
2022,4,원동기,26,0.9239516702203269,11.538461538461538
2022,4,이륜,235,8.351101634683724,31.06382978723404
2022,4,자전거,89,3.1627576403695805,39.325842696629216
2022,4,특수,1,0.03553660270078181,100.0
2022,4,화물,309,10.980810234541579,24.919093851132686
2023,1,개인형이동수단(PM),27,1.1354079058031958,25.925925925925924
2023,1,건설기계,28,1.1774600504625736,28.57142857142857
2023,1,사륜오토바이(ATV),1,0.04205214465937763,100.0
2023,1,승용,1703,71.6148023549201,21.43276570757487
2023,1,승합,66,2.775441547518924,24.242424242424242
2023,1,원동기,24,1.0092514718250631,33.33333333333333
2023,1,이륜,198,8.32632464255677,25.252525252525253
2023,1,자전거,70,2.943650126156434,35.714285714285715
2023,1,특수,10,0.42052144659377627,0.0
2023,1,화물,251,10.555088309503786,23.107569721115535
2023,2,개인형이동수단(PM),38,1.4074074074074074,26.31578947368421
2023,2,건설기계,17,0.6296296296296297,5.88235294117647
2023,2,농기계,1,0.037037037037037035,100.0
2023,2,승용,1891,70.03703703703704,20.518244315177157
2023,2,승합,82,3.037037037037037,30.48780487804878
2023,2,원동기,34,1.2592592592592593,38.23529411764706
2023,2,이륜,218,8.074074074074074,27.981651376146786
2023,2,자전거,115,4.2592592592592595,24.347826086956523
2023,2,특수,10,0.3703703703703704,30.0
2023,2,화물,294,10.888888888888888,25.170068027210885
2023,3,개인형이동수단(PM),37,1.4084507042253522,24.324324324324326
2023,3,건설기계,14,0.5329272934906737,50.0
2023,3,사륜오토바이(ATV),1,0.03806623524933384,0.0
2023,3,승용,1852,70.49866768176626,22.24622030237581
2023,3,승합,95,3.616292348686715,26.31578947368421
2023,3,원동기,33,1.2561857632280167,42.42424242424242
2023,3,이륜,218,8.298439284354778,31.65137614678899
2023,3,자전거,83,3.1594975256947087,21.686746987951807
2023,3,특수,8,0.30452988199467074,25.0
2023,3,화물,286,10.88694328130948,29.72027972027972
2023,4,개인형이동수단(PM),26,0.9897221164826799,19.230769230769234
2023,4,건설기계,19,0.723258469737343,10.526315789473683
2023,4,승용,1879,71.52645603349829,21.766897285790314
2023,4,승합,82,3.1214312904453747,32.926829268292686
2023,4,원동기,23,0.8755234107346783,30.434782608695656
2023,4,이륜,217,8.260373049105443,28.110599078341014
2023,4,자전거,88,3.349828701941378,31.818181818181817
2023,4,특수,12,0.4567948229920061,25.0
2023,4,화물,281,10.69661210506281,29.8932384341637
2024,1,개인형이동수단(PM),18,0.8068130883012102,50.0
2024,1,건설기계,22,0.9861048857014791,27.27272727272727
2024,1,승용,1640,73.50963693411026,23.04878048780488
2024,1,승합,69,3.0927835051546393,23.18840579710145
2024,1,원동기,21,0.9412819363514119,19.047619047619047
2024,1,이륜,171,7.664724338861498,36.25730994152047
2024,1,자전거,58,2.5997310623038996,34.48275862068966
2024,1,특수,12,0.5378753922008068,25.0
2024,1,화물,220,9.861048857014792,26.81818181818182
2024,2,개인형이동수단(PM),26,1.09151973131822,26.923076923076923
2024,2,건설기계,17,0.7136859781696054,23.52941176470588
2024,2,승용,1663,69.81528127623845,22.489476849067948
2024,2,승합,83,3.4844668345927787,26.506024096385545
2024,2,원동기,20,0.8396305625524769,45.0
2024,2,이륜,168,7.052896725440807,33.33333333333333
2024,2,자전거,120,5.037783375314862,35.0
2024,2,특수,10,0.41981528127623846,0.0
2024,2,화물,275,11.544920235096559,20.0
2024,3,개인형이동수단(PM),39,1.5713134568896052,20.51282051282051
2024,3,건설기계,11,0.4431909750201451,27.27272727272727
2024,3,농기계,4,0.16116035455278002,0.0
2024,3,사륜오토바이(ATV),1,0.040290088638195005,100.0
2024,3,승용,1683,67.8082191780822,20.974450386215093
2024,3,승합,112,4.512489927477841,26.785714285714285
2024,3,원동기,27,1.087832393231265,33.33333333333333
2024,3,이륜,209,8.420628525382757,32.057416267942585
2024,3,자전거,109,4.391619661563255,28.440366972477065
2024,3,특수,10,0.40290088638195,40.0
2024,3,화물,277,11.160354552780017,21.660649819494584
2024,4,개인형이동수단(PM),29,1.1297234125438256,34.48275862068966
2024,4,건설기계,18,0.7012076353720296,27.77777777777778
2024,4,승용,1842,71.75691468640436,20.738327904451683
2024,4,승합,89,3.4670821971172576,24.719101123595504
2024,4,원동기,15,0.584339696143358,26.666666666666668
2024,4,이륜,207,8.06388780677834,29.951690821256037
2024,4,자전거,84,3.272302298402805,28.57142857142857
2024,4,특수,6,0.23373587845734323,0.0
2024,4,화물,277,10.790806388780679,25.27075812274368
2025,1,개인형이동수단(PM),19,0.8861940298507462,42.10526315789473
2025,1,건설기계,4,0.18656716417910446,0.0
2025,1,승용,1549,72.2481343283582,18.979987088444158
2025,1,승합,77,3.591417910447761,40.25974025974026
2025,1,원동기,20,0.9328358208955223,50.0
2025,1,이륜,154,7.182835820895522,25.324675324675322
2025,1,자전거,59,2.751865671641791,27.11864406779661
2025,1,특수,13,0.6063432835820896,30.76923076923077
2025,1,화물,249,11.613805970149253,22.48995983935743
2025,2,개인형이동수단(PM),27,1.0953346855983772,29.629629629629626
2025,2,건설기계,9,0.36511156186612576,0.0
2025,2,농기계,2,0.08113590263691683,100.0
2025,2,사륜오토바이(ATV),2,0.08113590263691683,100.0
2025,2,승용,1760,71.39959432048681,20.05681818181818
2025,2,승합,89,3.610547667342799,17.97752808988764
2025,2,원동기,27,1.0953346855983772,18.51851851851852
2025,2,이륜,163,6.612576064908722,24.539877300613497
2025,2,자전거,120,4.86815415821501,26.666666666666668
2025,2,특수,4,0.16227180527383367,0.0
2025,2,화물,262,10.628803245436105,22.519083969465647
2025,3,개인형이동수단(PM),40,1.5515903801396431,42.5
2025,3,건설기계,10,0.3878975950349108,30.0
2025,3,사륜오토바이(ATV),1,0.038789759503491075,0.0
2025,3,승용,1854,71.91621411947246,21.68284789644013
2025,3,승합,99,3.8401861908456167,27.27272727272727
2025,3,원동기,27,1.047323506594259,40.74074074074074
2025,3,이륜,198,7.6803723816912335,30.303030303030305
2025,3,자전거,91,3.529868114817688,26.373626373626376
2025,3,특수,7,0.27152831652443754,57.14285714285714
2025,3,화물,251,9.73622963537626,24.302788844621514
2025,4,개인형이동수단(PM),33,1.2951334379905808,36.36363636363637
2025,4,건설기계,13,0.5102040816326531,46.15384615384615
2025,4,농기계,2,0.07849293563579278,100.0
2025,4,승용,1850,72.60596546310832,21.35135135135135
2025,4,승합,89,3.4929356357927785,25.842696629213485
2025,4,원동기,25,0.9811616954474097,24.0
2025,4,이륜,166,6.5149136577708004,28.915662650602407
2025,4,자전거,71,2.7864992150706436,36.61971830985916
2025,4,특수,7,0.27472527472527475,28.57142857142857
2025,4,화물,292,11.459968602825747,22.945205479452056
